"CUST_ID","DIVIDED_SET","SIU_CUST_YN","SEX","AGE","RESI_COST","RESI_TYPE_CODE","FP_CAREER","CUST_RGST","CTPR","OCCP_GRP_1","OCCP_GRP_2","TOTALPREM","MINCRDT","MAXCRDT","WEDD_YN","MATE_OCCP_GRP_1","MATE_OCCP_GRP_2","CHLD_CNT","LTBN_CHLD_AGE","MAX_PAYM_YM","MAX_PRM","CUST_INCM","RCBASE_HSHD_INCM","JPBASE_HSHD_INCM"
256,1,0,2,7,1772,12,0,200306,12,1,"주부",8160840,6,6,1,3,"공무원",0,0,200305,48450,0,1680,1730
257,1,1,2,7,2220,12,0,200306,2,8,"기타",22594317,6,6,0,0,"",0,0,200311,64650,0,1607,2666
258,1,0,2,7,7109,11,0,200306,13,1,"주부",29736086,6,6,1,8,"단순 노무직",0,0,201606,52695,0,1941,1833
259,1,0,1,7,18317,30,0,200306,1,8,"기타",129026626,6,6,1,1,"주부",0,0,200511,1000130,0,2441,5273
260,1,0,2,7,50000,12,0,200306,9,1,"주부",15402840,6,6,0,0,"",0,0,200302,479100,0,3408,3408
263,1,0,2,7,1721,11,0,200306,14,1,"주부",20121584,6,6,0,0,"",0,0,200204,322100,0,1730,1730
264,1,0,1,7,29305,20,0,NA,0,0,"",37166250,6,6,0,0,"",NA,NA,200212,300000,0,0,0
265,1,0,2,7,10746,40,0,200306,3,2,"자영업",15614280,6,6,0,0,"",0,0,200305,128900,0,3269,3155
266,1,0,2,7,6084,11,0,200306,13,1,"주부",38655500,6,6,1,3,"사무직",0,0,200503,267850,0,1942,1928
268,1,1,2,7,21666,20,0,200306,9,2,"자영업",24686700,6,6,0,0,"",0,0,200406,281699,0,4336,4336
269,2,NA,1,7,4848,40,0,200306,13,2,"자영업",44537339,6,6,1,2,"자영업",1,34,201203,205390,0,2475,3259
270,1,0,1,7,35921,11,0,200306,7,8,"기타",5686560,6,6,1,1,"주부",1,28,200210,81800,0,3712,5955
272,1,0,2,7,8778,11,0,200306,16,8,"기타",13510189,6,99,1,7,"1차산업 종사자",0,0,201506,70100,0,3290,3245
273,1,0,1,7,8925,40,0,NA,0,0,"",4999000,6,6,0,0,"",NA,NA,200305,100000,0,2754,0
275,1,0,2,6,15138,30,0,200306,1,1,"주부",332100,6,6,0,0,"",0,0,200007,55350,0,2518,2505
276,1,0,2,6,16984,20,0,200306,6,1,"주부",3561100,6,6,1,5,"2차산업 종사자",0,0,200509,29800,0,3692,6053
277,1,0,2,6,9967,30,0,200306,3,1,"주부",40103012,6,6,0,0,"",0,0,200101,400000,0,4591,4464
278,1,0,2,6,0,0,0,200306,14,8,"기타",23411496,6,6,1,0,"",1,31,200804,166667,0,0,0
279,1,0,2,6,55555,20,0,200306,1,8,"기타",214730239,6,6,1,2,"자영업",0,0,200307,462709,0,7242,7018
280,1,0,1,6,6821,99,0,200306,6,5,"2차산업 종사자",7872480,6,6,1,1,"주부",0,0,200305,67200,0,0,0
281,1,0,2,6,16900,13,0,NA,0,0,"",14203794,6,6,0,0,"",NA,NA,200305,241150,0,5596,0
282,1,1,2,6,21388,20,0,200306,16,1,"주부",1192000,6,6,0,0,"",0,0,200602,193500,0,3825,4184
283,1,0,2,6,25138,20,0,200306,1,1,"주부",13812102,6,6,0,0,"",0,0,201606,41370,0,3519,3451
284,1,0,1,6,4861,30,0,200306,4,6,"운전직",16822292,6,6,1,1,"주부",0,0,200501,189094,0,1881,3402
286,1,0,2,6,28134,11,0,200306,2,1,"주부",4899183,6,6,0,0,"",0,0,200305,44850,0,3186,2989
288,1,0,2,6,18333,20,0,200306,10,1,"주부",22688412,6,6,1,8,"기타",0,0,200710,200740,0,5168,5168
291,1,0,2,6,6167,99,0,200306,12,8,"기타",90592742,4,99,1,0,"",1,34,200708,535974,0,0,0
292,1,0,1,6,0,0,0,200306,16,2,"자영업",20222545,6,6,0,0,"",0,0,200503,120460,0,0,0
293,1,0,2,6,15555,20,0,200306,9,1,"주부",15362300,6,6,0,0,"",0,0,202911,45775,0,4810,4654
294,1,0,1,6,14444,30,0,200306,2,6,"3차산업 종사자",37887208,6,6,1,5,"3차산업 종사자",0,0,200305,1175510,0,5224,4897
295,1,0,1,6,17083,20,0,200306,4,8,"단순 노무직",12404975,6,6,1,3,"사무직",0,0,201606,38915,0,5038,4893
296,1,1,2,6,4007,12,0,200306,16,1,"주부",0,6,6,1,8,"단순 노무직",0,0,200511,170223,0,0,2708
297,2,NA,2,6,14444,20,0,200306,5,1,"주부",17482932,6,6,1,3,"사무직",0,0,200503,70200,0,0,0
298,1,0,1,6,2398,11,0,200306,16,7,"1차산업 종사자",22813552,6,6,1,7,"1차산업 종사자",0,0,200604,187630,0,2773,0
300,1,0,1,6,32222,20,0,200306,9,5,"2차산업 종사자",596200,6,6,0,0,"",0,0,199907,54200,0,7076,7273
302,1,0,1,6,0,0,0,200306,13,3,"3차산업 종사자",80024624,6,6,1,2,"3차산업 종사자",0,0,199905,1749500,0,0,3875
303,1,0,1,6,6671,13,0,200306,6,2,"자영업",7520800,6,6,1,2,"자영업",1,35,201606,222788,0,0,4037
304,1,0,2,6,2186,13,0,200306,16,2,"자영업",38094810,6,6,0,0,"",0,0,201606,349750,0,2872,2844
305,1,0,2,6,13410,13,0,200306,1,5,"2차산업 종사자",16520515,6,6,0,0,"",0,0,201007,383400,0,2192,1898
306,1,0,2,6,81527,20,0,200306,1,3,"사무직",6130904,6,6,1,3,"사무직",0,0,200305,133600,0,10960,10918
307,2,NA,1,6,15751,11,0,200306,7,6,"운전직",9688350,6,6,1,1,"주부",0,0,200305,116900,0,4631,6144
308,1,0,2,6,9583,30,0,200306,15,1,"주부",36768336,6,6,0,0,"",0,0,200511,244452,0,3936,3878
310,1,0,2,6,6929,40,0,200306,16,1,"주부",18523243,6,6,1,3,"고위 공무원",0,0,200403,53050,0,3243,3199
311,1,0,1,6,21936,40,0,200306,7,4,"전문직",18802408,6,6,1,1,"주부",1,35,200305,143800,0,5706,11633
312,1,0,2,6,20000,20,0,200306,9,1,"주부",12026017,6,6,0,0,"",0,0,200106,109908,0,4808,4745
313,1,0,1,6,0,11,0,200306,14,7,"1차산업 종사자",161959071,6,6,1,7,"1차산업 종사자",1,33,201606,2206343,0,0,3785
314,1,0,1,6,3669,11,0,200306,13,8,"단순 노무직",6288270,6,6,0,0,"",0,0,200911,51920,0,3052,3163
317,1,0,2,6,15000,20,0,200306,6,1,"주부",9122370,6,6,1,6,"운전직",0,0,200603,51000,0,5004,4864
319,1,0,2,6,4027,20,0,200306,2,1,"주부",7722600,6,6,0,0,"",0,0,200301,52200,0,2296,2289
320,1,1,2,6,16805,20,0,200306,5,2,"자영업",56770914,6,6,1,3,"사무직",0,0,200306,1618270,0,7355,6814
321,2,NA,2,6,12605,20,0,200306,5,1,"주부",20130960,6,6,0,0,"",0,0,201305,125040,0,4491,0
322,1,0,2,6,1958,11,0,200306,12,1,"주부",3906370,6,6,0,0,"",0,0,200804,70599,0,2965,2959
324,1,0,1,6,3174,40,0,200306,14,7,"1차산업 종사자",62864762,6,6,1,1,"주부",1,32,200710,458086,0,2912,4202
325,1,0,2,6,9166,20,0,200306,15,1,"주부",6932202,6,6,1,6,"2차산업 종사자",0,0,200305,58200,0,3600,3824
326,1,1,2,6,10694,20,0,200306,16,1,"주부",22224320,6,6,1,5,"2차산업 종사자",0,0,200704,1114700,0,3841,3707
327,1,0,2,6,41805,20,0,200306,9,1,"주부",37750544,6,6,1,3,"사무직",0,0,200305,1072600,0,10145,10145
328,1,0,2,6,16388,20,0,200306,2,1,"주부",37819033,6,6,0,0,"",0,0,200810,280394,0,4120,4047
329,1,0,2,6,20138,20,0,200306,11,8,"기타",18909900,1,99,1,3,"3차산업 종사자",0,0,200202,442960,0,6903,6485
330,1,0,2,6,12403,11,0,200306,2,2,"자영업",4994899,6,6,1,8,"기타",0,0,200305,41900,0,4382,4248
331,1,0,2,6,15416,30,0,200306,1,1,"주부",18395096,6,6,1,5,"2차산업 종사자",0,0,201506,95600,0,3086,4187
332,1,0,2,6,4608,13,0,200303,9,1,"주부",32647092,6,6,0,0,"",0,0,201311,862017,0,0,0
333,1,0,2,6,12200,40,0,200306,7,5,"3차산업 종사자",36632665,6,6,0,0,"",0,0,200401,1717120,0,4532,4484
334,1,0,2,6,12361,30,0,200306,1,1,"주부",28312434,6,6,1,8,"단순 노무직",0,0,200408,191840,0,2596,2757
335,1,0,2,6,10833,20,0,200306,5,1,"주부",9899928,6,6,0,0,"",0,0,199904,626435,0,3818,3899
336,1,0,1,6,10157,11,0,200306,16,5,"2차산업 종사자",14064605,6,6,0,0,"",0,0,200305,118140,0,3917,3848
337,1,0,1,6,5643,13,0,200306,9,1,"주부",0,6,6,1,1,"주부",2,21,200209,29,0,3162,10749
338,1,1,2,6,14444,20,0,200306,4,2,"자영업",17197486,6,6,1,6,"2차산업 종사자",0,0,200410,292084,0,4051,4154
339,1,0,2,6,11111,20,0,200306,2,1,"주부",30533312,6,6,0,0,"",0,0,201306,201612,0,3851,4048
341,1,1,2,6,11775,40,0,200306,4,5,"3차산업 종사자",21132660,7,8,0,0,"",0,0,200111,273000,0,4541,4516
342,1,0,2,6,33472,20,0,200306,1,2,"자영업",16144668,6,99,0,0,"",0,0,200812,198340,0,5414,5258
343,1,0,2,6,12638,20,0,200306,13,4,"교사",21744934,6,6,1,3,"사무직",0,0,200412,430713,0,5307,5307
344,2,NA,2,6,26944,20,0,200306,15,5,"3차산업 종사자",8047800,6,6,1,0,"",1,34,200305,269190,0,8645,8373
345,1,0,2,6,2186,13,0,200306,16,5,"3차산업 종사자",54903627,6,6,1,6,"운전직",0,0,200404,445656,0,3109,3080
346,1,0,1,6,0,0,0,200306,10,5,"2차산업 종사자",47204060,6,6,0,0,"",NA,NA,200712,448203,0,0,3806
347,1,0,1,6,19722,20,0,200306,2,6,"운전직",5839104,6,6,1,1,"주부",0,0,200305,48920,0,6666,6666
348,1,0,2,6,8236,12,0,200306,1,1,"주부",41589419,6,6,0,0,"",0,0,200305,251300,0,4313,4846
349,1,0,1,6,7361,20,0,200306,6,8,"기타",17859320,6,6,1,8,"기타",0,0,200802,232380,0,3859,4050
350,1,1,1,6,48724,11,0,200306,9,3,"사무직",46359301,6,6,1,1,"주부",2,31,200305,770400,0,6289,9781
351,1,0,2,6,0,0,0,200306,10,1,"주부",16824247,6,6,1,5,"1차산업 종사자",0,0,200111,314800,0,0,0
352,1,0,1,6,25000,20,0,200306,9,5,"3차산업 종사자",11081279,6,6,0,0,"",0,0,200305,93050,0,6912,6837
353,2,NA,1,6,39166,30,0,200306,1,3,"사무직",89841520,6,6,1,1,"주부",0,0,200704,1420406,0,5623,7772
354,1,0,2,6,6277,40,0,200306,15,2,"자영업",32327862,6,6,1,2,"자영업",0,0,201509,471757,0,3679,3886
356,1,0,2,6,27777,20,0,200306,16,1,"주부",7539283,6,6,1,6,"2차산업 종사자",1,35,200305,88100,0,9903,9870
357,1,0,2,6,5871,11,0,200306,16,1,"주부",16937850,6,6,1,4,"공무원",0,0,201508,109000,0,3546,3505
358,1,0,2,6,7916,20,0,200306,5,2,"자영업",44478900,8,8,1,5,"2차산업 종사자",0,0,201105,297600,0,4050,6826
359,1,0,2,6,0,0,0,NA,0,0,"",11614500,6,6,0,0,"",NA,NA,200804,133500,0,0,0
360,1,1,1,6,8316,99,0,200306,4,5,"2차산업 종사자",29297133,6,6,1,1,"주부",1,35,200909,679873,0,0,0
361,1,0,2,6,6748,99,0,200306,5,6,"2차산업 종사자",13446249,6,6,1,6,"2차산업 종사자",0,0,200305,110700,0,0,0
362,1,0,1,6,21111,20,0,200306,1,5,"2차산업 종사자",13065220,6,6,1,1,"주부",0,0,200306,141460,0,4083,6270
363,1,0,1,6,9773,12,0,200306,11,3,"사무직",24490760,6,6,1,8,"단순 노무직",0,0,200301,218440,0,4083,4087
365,1,0,2,6,5555,20,0,200306,15,1,"주부",15819713,6,6,1,6,"운전직",0,0,200006,173877,0,3363,3280
368,1,0,1,6,40737,20,0,200306,1,3,"사무직",26793713,6,6,1,5,"2차산업 종사자",1,35,201606,158090,0,7736,8579
370,1,0,1,6,4444,20,0,200306,9,6,"운전직",35605358,6,6,1,0,"",3,31,200311,282700,0,3242,3242
371,1,1,2,6,5277,20,0,200306,13,1,"주부",1672300,6,6,0,0,"",0,0,199911,98000,0,3167,3188
372,1,0,1,6,0,0,0,200306,0,0,"",0,6,6,0,0,"",0,0,200208,29,0,0,0
373,1,0,2,6,25555,20,0,200306,5,8,"3차산업 종사자",32147298,6,6,1,7,"1차산업 종사자",0,0,200501,296158,0,5504,5246
374,1,0,1,6,123333,20,0,NA,0,0,"",10922495,6,6,0,0,"",NA,NA,200306,104500,0,15767,0
375,1,0,1,6,17222,20,0,200306,2,2,"자영업",4817400,6,6,1,1,"주부",1,20,201606,38850,0,0,7183
376,1,0,1,6,9506,13,0,200306,1,6,"운전직",5580560,6,6,1,2,"자영업",2,31,200911,98630,0,4361,0
378,1,0,2,6,7361,30,0,200306,4,1,"주부",3553964,6,6,0,0,"",0,0,200305,29820,0,3715,3700
379,1,1,2,6,10555,30,0,200306,4,1,"주부",49266091,6,6,0,0,"",0,0,200605,398410,0,4272,4238
382,1,0,2,6,2286,11,0,200306,15,5,"3차산업 종사자",3953038,6,6,0,0,"",0,0,200308,120191,0,3230,3220
384,1,0,1,6,25555,20,0,200306,14,6,"2차산업 종사자",60078667,6,6,1,4,"의료직 종사자",2,33,200408,374562,0,8986,0
385,1,1,2,6,0,0,0,200306,10,1,"주부",48717511,6,6,0,0,"",0,0,200603,349849,0,0,0
386,1,0,2,6,55000,20,0,200306,9,1,"주부",47205121,6,6,1,3,"사무직",1,32,200810,497028,0,11079,11028
388,1,0,2,6,10075,40,0,200306,9,5,"3차산업 종사자",13664644,6,6,1,5,"3차산업 종사자",0,0,200305,114800,0,0,0
389,1,0,1,6,26111,20,0,200306,9,6,"운전직",3185344,6,6,0,0,"",0,0,200305,26750,0,6942,6810
390,1,0,2,6,20555,20,0,200306,9,1,"주부",19043435,6,6,1,2,"자영업",1,34,200102,206900,0,5801,5801
391,1,0,1,6,0,0,0,200306,15,5,"2차산업 종사자",51900,6,6,1,5,"3차산업 종사자",1,35,200005,51900,0,0,0
392,1,0,2,6,8333,20,0,200306,5,5,"3차산업 종사자",12615972,6,6,1,6,"운전직",0,0,200305,64400,0,4068,3936
393,1,0,1,6,18611,20,0,200306,11,3,"단순 사무직",199210000,6,6,1,1,"주부",0,0,201402,1660083,0,6895,6722
394,1,0,1,6,30254,40,0,200306,1,2,"자영업",16434075,6,6,1,1,"주부",2,32,200306,330000,0,6042,6029
397,2,NA,2,6,6087,12,0,200303,9,1,"주부",6399000,6,6,1,8,"기타",0,0,201606,81000,0,0,1589
398,1,0,2,6,0,0,0,200306,3,1,"주부",217918945,3,99,1,4,"고소득의료직",2,26,200710,3648627,0,0,0
400,1,0,2,6,28888,20,0,200306,9,5,"3차산업 종사자",50420528,6,6,0,0,"",0,0,200109,283250,0,8091,7815
401,2,NA,1,6,10555,20,0,200306,14,3,"사무직",11688120,6,6,1,3,"사무직",0,0,200305,48000,0,5491,0
402,1,0,1,6,18190,11,0,200306,13,3,"사무직",11165698,3,6,1,4,"교사",3,25,201606,77900,0,5409,0
403,1,0,1,6,6409,40,0,200306,13,2,"자영업",31735018,6,6,1,1,"주부",1,33,200203,144600,0,4634,4619
404,1,0,2,6,9642,12,0,200306,9,1,"주부",25552178,6,6,1,3,"사무직",0,0,201606,99750,0,0,5370
405,1,0,1,6,89166,20,0,200306,1,2,"자영업",127613798,6,6,1,2,"자영업",0,0,200305,1871050,0,12187,0
406,1,0,2,6,4052,99,0,200306,9,7,"1차산업 종사자",11172356,6,6,0,0,"",0,0,201407,276108,0,0,0
407,1,0,1,6,15555,20,0,200306,10,2,"자영업",9698250,6,6,1,2,"자영업",1,35,200305,115000,0,6612,0
408,1,0,2,6,14993,30,0,200306,9,1,"주부",42033348,2,99,1,5,"3차산업 종사자",0,0,201502,378000,0,5277,5474
410,2,NA,2,6,0,0,0,200306,9,1,"주부",40811176,6,6,1,6,"2차산업 종사자",2,29,201512,10930557,0,0,4389
411,1,1,2,6,7729,11,0,200306,2,1,"주부",20024568,6,6,1,3,"사무직",0,0,200210,165185,0,5125,0
412,1,0,2,6,17222,20,0,200303,7,1,"주부",18435811,6,6,1,0,"",1,35,201404,239479,0,5737,5453
413,1,0,1,6,0,0,0,200306,1,2,"자영업",47083032,1,99,0,0,"",0,0,200302,552748,0,0,0
414,1,0,2,6,1286,11,0,200306,14,5,"3차산업 종사자",33685185,6,8,0,0,"",0,0,200510,295410,0,3919,3952
415,1,0,2,6,20000,20,0,200306,7,1,"주부",87597220,6,6,1,3,"기업/단체 임원",0,0,200802,340721,0,6120,5552
416,1,0,2,6,8194,30,0,200306,9,1,"주부",15964411,6,6,1,6,"2차산업 종사자",0,0,200709,153460,0,3830,3830
417,2,NA,2,6,16805,20,0,200306,6,1,"주부",29765490,6,6,1,3,"사무직",0,0,200407,369658,0,6036,6264
419,1,0,1,6,15138,20,0,200306,9,3,"교육관련직",49513128,6,6,1,1,"주부",1,34,200111,882370,0,5261,6272
421,1,0,1,6,4704,11,0,200306,16,7,"1차산업 종사자",10189074,8,8,1,1,"주부",0,0,200305,85400,0,3516,3511
422,1,1,2,6,38611,20,0,200306,1,1,"주부",93313771,6,99,1,8,"단순 노무직",1,34,200503,761577,0,7035,6935
423,1,0,1,6,5636,40,0,200306,14,2,"자영업",86794346,4,6,1,2,"자영업",1,31,201303,744854,0,4239,0
424,1,0,1,6,4849,12,0,200306,9,6,"운전직",7258828,8,8,1,1,"주부",1,32,201011,412730,0,4779,5439
426,1,1,2,6,0,0,0,200306,10,1,"주부",52564721,6,6,1,0,"",1,33,200505,736046,0,0,0
427,1,0,2,6,15555,30,0,NA,0,0,"",11730940,6,6,0,0,"",NA,NA,200305,114840,0,5548,0
428,1,0,2,6,14444,20,0,200306,5,1,"주부",12450592,7,7,1,0,"",0,0,200301,55384,0,5724,5582
429,1,0,1,6,31111,20,0,200306,1,5,"2차산업 종사자",152573891,6,6,1,1,"주부",2,29,200701,2041178,0,8119,9244
430,1,0,2,6,3573,11,0,200306,2,1,"주부",269758758,6,6,1,2,"자영업",1,19,200303,1700300,0,4567,4554
431,1,0,2,6,14305,30,0,200306,7,5,"3차산업 종사자",37508038,6,6,1,0,"",1,34,200711,340897,0,6378,6294
433,2,NA,2,6,17361,20,0,200306,12,1,"주부",36443547,6,6,1,8,"1차산업 종사자",0,0,200110,243030,0,7190,6870
434,1,0,2,6,8333,30,0,200306,2,6,"운전직",56820941,6,6,0,0,"",0,0,200511,140121,0,4299,6060
435,1,0,1,6,37083,20,0,200306,11,4,"교사",29990706,6,6,1,1,"주부",0,0,201606,175591,0,10587,11055
436,2,NA,2,6,14027,20,0,200306,5,1,"주부",76034255,6,6,1,5,"2차산업 종사자",1,34,200407,1384441,0,5695,5325
438,1,0,2,6,8750,20,0,200303,4,5,"2차산업 종사자",83500684,6,99,1,5,"2차산업 종사자",0,0,201410,1168154,0,4519,4666
439,1,0,1,6,13194,30,0,200306,9,4,"교사",2862400,6,6,1,1,"주부",0,0,200212,358850,0,5223,5411
441,1,0,2,6,64027,20,0,200306,1,3,"사무직",42480980,6,6,0,0,"",0,0,200305,357464,0,10307,10376
442,1,0,2,6,21944,20,0,200306,7,1,"주부",57943608,6,6,0,0,"",0,0,201302,583933,0,6636,6424
443,1,0,2,6,37222,20,0,200306,1,5,"3차산업 종사자",55336769,6,6,1,2,"자영업",1,35,200101,333935,0,8214,8153
444,1,0,2,6,20988,11,0,200306,16,1,"주부",22848409,6,6,1,6,"운전직",2,25,201006,173941,0,6759,0
445,1,1,2,6,17916,20,0,200306,2,1,"주부",13647085,6,6,1,4,"전문직",1,24,201105,146539,0,0,0
446,1,0,2,6,18750,20,0,NA,0,0,"",270040,6,6,0,0,"",NA,NA,199902,57700,0,7002,0
447,1,0,2,6,15623,40,0,200306,1,1,"주부",29571833,6,6,0,0,"",0,0,200403,162050,0,5214,5118
448,1,1,1,6,9869,30,0,200303,1,6,"운전직",878944,6,6,1,1,"주부",0,0,201202,98536,0,0,4216
450,1,0,2,6,55972,20,0,200306,1,1,"주부",20358117,6,6,1,2,"자영업",1,35,201606,169993,0,10549,10549
451,2,NA,2,6,5263,12,0,200306,7,1,"주부",19295371,6,6,1,3,"사무직",1,35,200705,132280,0,4879,4795
452,1,1,2,6,20277,20,0,200306,10,1,"주부",144010342,6,6,1,2,"자영업",2,29,201004,674678,0,7799,0
453,2,NA,1,6,1137,11,0,200306,14,5,"2차산업 종사자",22883408,6,6,1,5,"3차산업 종사자",1,34,201405,145704,0,3981,0
454,1,0,2,6,8452,11,0,200306,13,1,"주부",24659830,6,6,1,6,"운전직",2,26,200001,347600,0,4970,4958
455,1,1,2,6,10694,20,0,200306,1,1,"주부",14124332,6,6,1,3,"사무직",2,25,201406,133004,0,3411,0
456,1,1,2,6,2351,11,0,200306,10,1,"주부",20388852,6,6,1,7,"1차산업 종사자",1,35,200605,141350,0,4124,4117
457,1,0,2,6,2988,40,0,200306,11,5,"3차산업 종사자",128846487,6,99,1,2,"자영업",1,35,201605,1204529,0,3962,3962
458,1,0,1,6,12500,20,0,200306,10,7,"1차산업 종사자",70750,6,6,1,1,"주부",2,24,200207,29,4579,5487,4579
459,1,0,2,6,6944,20,0,200306,13,1,"주부",26440705,6,6,0,0,"",0,0,200305,554300,0,4078,4039
460,1,0,1,6,31666,20,0,200306,16,3,"사무직",41563859,6,6,1,2,"3차산업 종사자",3,29,200312,490832,4962,9900,9269
461,1,0,2,6,14305,30,0,200306,9,1,"주부",213925,6,6,1,5,"2차산업 종사자",0,0,200910,1009800,0,4335,5077
462,1,0,2,6,3041,13,0,200306,6,2,"자영업",14139045,6,6,1,5,"2차산업 종사자",2,28,200410,302063,3741,4589,4549
464,1,0,1,6,12869,11,0,200306,3,2,"자영업",6868738,6,6,1,1,"주부",0,0,200510,32900,4728,5870,4728
465,1,0,1,6,26666,20,0,200306,16,2,"자영업",6214741,6,6,1,3,"사무직",2,23,200401,103700,5270,10457,11954
466,2,NA,2,6,3434,12,0,200306,9,1,"주부",21280739,6,6,1,6,"2차산업 종사자",1,33,200305,147500,0,4746,4805
468,1,0,2,6,16135,13,0,200306,1,1,"주부",4193774,6,6,1,3,"사무직",0,0,200305,34670,0,6378,6481
469,1,1,1,6,15138,30,0,200306,1,3,"사무직",21339882,6,6,1,1,"주부",0,0,200909,119320,4689,5715,4689
470,1,0,1,6,6834,40,0,200306,15,2,"자영업",72027950,4,99,1,5,"3차산업 종사자",1,35,201606,2328457,9896,5263,13399
471,1,0,1,6,11662,99,1,200306,2,3,"사무직",18784806,6,6,1,1,"주부",3,32,200808,480032,4603,0,4603
472,1,1,2,6,18333,30,0,200306,1,8,"단순 노무직",91721230,6,7,1,6,"운전직",2,28,200605,863057,2862,5834,5906
473,1,1,2,6,16944,20,0,200306,2,1,"주부",53883088,6,6,0,0,"",0,0,200811,776616,0,6079,6039
474,1,0,1,6,19094,99,0,200306,1,2,"자영업",2444850,8,8,1,2,"자영업",2,25,201307,117600,4794,0,9501
475,1,0,2,6,8285,99,0,200306,9,1,"주부",59505561,9,9,1,6,"운전직",0,0,200806,573688,0,0,4195
476,1,0,2,6,25555,20,0,200306,9,1,"주부",1658687,6,7,1,5,"3차산업 종사자",0,0,200511,13900,0,8085,8546
478,1,0,1,6,5992,12,0,200306,3,5,"2차산업 종사자",5594516,5,99,0,0,"",0,0,201606,50500,4087,5066,4087
479,1,1,1,6,5144,11,0,NA,0,0,"",0,6,6,0,0,"",NA,NA,200312,193950,0,0,0
480,1,0,1,6,14267,12,0,200306,1,2,"자영업",18919346,6,6,1,2,"자영업",1,33,200305,186100,5002,6889,9031
481,1,0,1,6,10136,40,0,200306,14,5,"3차산업 종사자",92000,7,7,1,1,"주부",3,28,199812,46000,4484,5969,4484
482,1,0,2,6,16302,11,0,200301,11,2,"자영업",47073225,6,6,1,3,"고위 공무원",1,35,200610,768647,5111,5997,5939
483,1,0,2,6,18888,20,0,200306,3,8,"학생",22646182,6,6,1,6,"2차산업 종사자",1,34,200306,135250,0,6633,9817
484,1,0,1,6,51250,20,0,200303,9,3,"사무직",12761771,6,6,1,1,"주부",4,15,201512,152422,7112,10853,7112
485,1,0,2,6,17361,20,0,200306,2,5,"자영업",20211978,6,6,1,3,"단순 사무직",2,28,200411,142720,3762,7294,7231
486,1,0,2,6,6344,20,0,200306,16,1,"주부",8764228,3,99,1,6,"운전직",1,28,201512,223210,0,4490,3929
487,2,NA,2,6,5651,40,0,200306,14,2,"자영업",8758006,6,6,1,2,"자영업",1,30,200109,1000000,3890,5186,5186
488,2,NA,1,6,9080,12,0,200306,15,5,"3차산업 종사자",34196442,6,6,1,2,"자영업",0,0,200305,168700,4270,5170,8225
489,1,0,2,6,20699,11,0,200306,13,1,"주부",13967407,6,6,1,3,"공무원",0,0,200501,145300,0,6809,6406
490,1,0,2,6,11573,12,0,200306,1,8,"주부",51740320,6,6,1,5,"2차산업 종사자",1,34,200612,208180,3825,6226,7335
491,1,0,2,6,8827,40,0,200306,3,2,"자영업",56902567,6,6,1,5,"2차산업 종사자",2,33,201105,614266,4493,5565,5457
492,1,0,2,6,24722,20,0,200306,4,1,"주부",114381036,4,6,1,5,"2차산업 종사자",1,29,201306,1085866,0,8190,5100
494,1,0,2,5,5883,40,0,200306,12,5,"3차산업 종사자",35078067,7,99,1,4,"전문직",3,23,201407,929428,4108,5128,8253
495,1,0,2,5,0,0,0,200306,12,5,"2차산업 종사자",78857399,6,7,1,7,"1차산업 종사자",0,0,200703,840555,3128,0,4214
497,1,0,2,5,43472,20,0,200306,1,2,"자영업",213673744,4,6,1,2,"자영업",3,31,201211,1960686,6483,10016,9897
498,1,0,1,5,27496,11,0,200306,11,3,"공무원",8405296,6,6,1,5,"3차산업 종사자",0,0,200305,46400,5169,7888,7764
499,1,0,1,5,16666,20,0,200306,16,3,"사무직",31854426,6,6,1,2,"자영업",2,29,200608,186714,4824,6429,10272
500,2,NA,1,5,38055,20,0,200306,1,2,"자영업",25835345,6,6,1,1,"주부",1,31,200606,321011,5535,9726,5535
502,1,0,2,5,27222,20,1,200306,2,1,"주부",6376264,6,6,1,0,"",1,29,200305,201700,0,9121,9325
503,1,0,1,5,10694,20,0,200306,2,3,"기업/단체 임원",22522348,6,6,1,1,"주부",3,28,201112,262300,7520,5430,7520
504,1,0,1,5,46203,20,0,200306,9,3,"사무직",16802158,6,6,1,1,"주부",2,25,200305,128505,5361,10301,5361
505,1,0,1,5,53333,20,0,200306,1,3,"사무직",3600000,6,6,1,0,"",0,0,200208,29,5365,10698,9163
506,1,0,1,5,10555,30,0,NA,0,0,"",11082410,6,6,0,0,"",NA,NA,200305,54750,0,0,0
507,1,0,1,5,32639,13,0,200306,9,2,"자영업",55631164,6,6,1,2,"자영업",3,26,200305,137700,6052,7237,11052
508,1,0,2,5,4226,13,0,200306,7,5,"3차산업 종사자",0,6,6,0,0,"",0,0,200305,70700,3103,3832,3103
509,1,0,2,5,22638,20,0,200306,11,8,"3차산업 종사자",34176721,6,6,1,7,"1차산업 종사자",0,0,201112,281248,3978,0,9916
510,1,0,2,5,13942,30,0,200306,1,1,"주부",55271300,6,6,1,3,"사무직",0,0,200703,351372,0,3764,3696
511,1,0,2,5,12055,99,0,200306,9,1,"주부",12236956,6,6,1,5,"2차산업 종사자",1,26,201606,55400,0,0,4020
514,1,0,2,5,30555,20,0,200306,1,1,"주부",14262194,6,6,1,4,"공무원",2,26,200305,191808,0,8826,8964
